id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,county,state,lat,long,posting_date
7315430674,https://denver.craigslist.org/ctd/d/englewood-2011-ford-fusion-hybrid-low/7315430674.html,denver,https://denver.craigslist.org,7000,2011.0,ford,fusion hybrid,excellent,6 cylinders,hybrid,57647.0,clean,automatic,3FADP0L33BR335636,fwd,mid-size,sedan,blue,https://images.craigslist.org/00I0I_9cIvyviZLzoz_0CI0t2_600x450.jpg,THEFT RECOVERY COMES WITH REBUILT TITLE DUE TO THEFT NO ACCIDENTS NEAR NEW TIRES GREAT CARFAX EVALUATION COPY IN PICTURES FULL CARFAX AT ACCURATEIMPORTCO.COM LOW MILES ONLY 57647 MILES RUNS AND DRIVES AS NEW NO WARNING LIGHTS ON THE DASH AT ACCURATE IMPORT WE HAVE NO DEALER HANDLING CHARGES ONLY BEST CARS AT BEST PRICES MUST CALL AHEAD FOR SHOWING 3038986905 STOCK NUMBER 335636,,co,39.660505,-105.009738,2021-05-01T12:46:19-0600
7315399989,https://sacramento.craigslist.org/ctd/d/sacramento-2006-toyota-corollale/7315399989.html,sacramento,https://sacramento.craigslist.org,5599,2006.0,toyota,corolla.le,excellent,4 cylinders,gas,121503.0,clean,automatic,1NXBR32E26Z640748,fwd,mid-size,sedan,grey,https://images.craigslist.org/00B0B_yGTtyB8fcDz_0CI0t2_600x450.jpg,CLEAN TITLE..121503 ACTUAL MILES..AUTOMATIC..CLEAN AUTO REPORT..ONE OWNER  CAR..GAS SAVER..VIN NO..1NXBR32E26Z640748..FOR MORE INFO PLEASE CALL..916 889 0909..ADDRESS....MOON AUTO SALES..2529 CONNIE DR #4 SACRAMENTO CA .95815..CASH DEAL ONLY..NO FINANCE..NO PAYMENTS..3 MONTH POWER TRAIN WARRANTY FREE............NOTE............WE ARE 4 DEALER IN SAME LOCATION I AM AT NUMBER.....4.....MOON AUTO SALES....PLEASE CALL FOR MAKE AN APPOINTMENT..916 889 0909..CASH DEAL ONLY PLEASE..,,ca,38.6093,-121.4443,2021-05-01T10:55:18-0700
7312858559,https://orlando.craigslist.org/ctd/d/orlando-2014-chevy-chevrolet-silverado/7312858559.html,orlando,https://orlando.craigslist.org,29990,2014.0,chevrolet,silverado 1500 double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,,pickup,brown,https://images.craigslist.org/00b0b_b7wMheEwhvGz_0gw0co_600x450.jpg,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, we’re providing touchless delivery that make all aspects of our process even safer. Now, you can get the car you want, and trade in your old one, while avoiding person-to-person contact with our friendly advocates. There are some things that can’t be put off. And if buying a car is one of them, know that we’re doing everything we can to keep you keep moving while continuing to put your health safety, and happiness first. Vehicle Stock# 2000904148📱 Want to instantly check this car’s availability? Call us at  844-302-5033Just text that stock number to 855-976-4304 or head to  and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/6942765-74663Looking for more cars like this one? We have 78 Chevrolet Silverado 1500 Double Cab in stock for as low as $24590!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING, TRADE INS WELCOME: We’re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We’ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/6942765-74663COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won’t list here (we wash, clean, buff, paint, polish, wax, seal), but trust us that when your car arrives, it’s going to look sweet.Vehicle Info for Stock# 2000904148Trim: LT Pickup 4D 6 1/2 ft pickupMileage: 26k milesExterior Color: BrownInterior Color: BLACKEngine: EcoTec3 5.3L Flex Fuel V8 355hp 383ft. lbs.Drive: 4wdTransmission: VIN: 1GCVKREC7EZ196951Dealer Disclosure: Price excludes tax, title, and registration (which we handle for you).Disclaimer: You agree that by providing your phone number, Carvana, or Carvana’s authorized representatives*, may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase, for marketing/sales purposes, or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Chevrolet Silverado 1500 Double Cab, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 844-302-5033*Including, but not limited to, Bridgecrest Credit Company, GO Financial and SilverRock Automotive.*Chevrolet* *Silverado* *1500* *Double* *Cab* *Chevy* *Chevrolet* *Silverado* *1500* *Double* *Cab* *HD* *Crew* *Cab* *LS* *Pickup* *Chevrolet* *Silverado* *1500* *Double* *Cab* *LS* *Chevrolet* *Silverado* *1500* *Double* *Cab* *LT* *Chevrolet* *Silverado* *1500* *Double* *Cab* *LTZ* *Chevrolet* *Silverado* *1500* *Double* *Cab* *LT1* *Chevrolet* *Silverado* *1500* *Double* *Cab* *Crew* *Cab* *Chevrolet* *Silverado* *1500* *Double* *Cab* *XtraCab* *Chevrolet* *Silverado* *1500* *Double* *Cab* *2500HD* *Classic* *Pick* *up* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",,fl,28.5,-81.37,2021-04-26T12:31:24-0400
7306590390,https://cnj.craigslist.org/ctd/d/trenton-2014-lexus-gs-gs-350-sedan-4d/7306590390.html,central NJ,https://cnj.craigslist.org,22990,2014.0,lexus,gs 350 sedan 4d,good,6 cylinders,gas,53050.0,clean,automatic,JTHBE1BL3E5040413,rwd,,sedan,white,https://images.craigslist.org/00P0P_kfLDYY5nXB3z_0gw0co_600x450.jpg,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, we’re providing touchless delivery that make all aspects of our process even safer. Now, you can get the car you want, and trade in your old one, while avoiding person-to-person contact with our friendly advocates. There are some things that can’t be put off. And if buying a car is one of them, know that we’re doing everything we can to keep you keep moving while continuing to put your health safety, and happiness first. Vehicle Stock# 2000798632📱 Want to instantly check this car’s availability? Call us at  732-314-6692Just text that stock number to 855-976-4304 or head to  and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/6429582-74526Looking for more cars like this one? We have 42 Lexus GS in stock for as low as $19590!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING, TRADE INS WELCOME: We’re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We’ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/6429582-74526COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won’t list here (we wash, clean, buff, paint, polish, wax, seal), but trust us that when your car arrives, it’s going to look sweet.Vehicle Info for Stock# 2000798632Trim: GS 350 Sedan 4D sedanMileage: 53k milesExterior Color: WhiteInterior Color: BLACKEngine: 3.5L V6 306hp 277ft. lbs.Drive: rwdTransmission: Auto, 6-Spd SeqShftVIN: JTHBE1BL3E5040413Dealer Disclosure: Price excludes tax, title, and registration (which we handle for you).Disclaimer: You agree that by providing your phone number, Carvana, or Carvana’s authorized representatives*, may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase, for marketing/sales purposes, or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Lexus GS, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 732-314-6692*Including, but not limited to, Bridgecrest Credit Company, GO Financial and SilverRock Automotive.*Lexus* *GS* *GS* *300* *Lexus* *GS* *GS300* *Lexus* *GS* *GS* *350* *Lexus* *GS* *GS350* *Lexus* *GS* *GS* *430* *Lexus* *GS* *GS430* *Lexus* *GS* *GS* *GS* *400* *Lexus* *GS* *GS* *GS400* *Lexus* *GS* *GS* *GS* *430* *Lexus* *GS* *GS* *GS430* *Lexus* *GS* *Base* *Sedan* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",,nj,40.22,-74.76,2021-04-14T08:21:16-0400
7315125067,https://albuquerque.craigslist.org/cto/d/albuquerque-2000-dodge-caravan/7315125067.html,albuquerque,https://albuquerque.craigslist.org,2600,2000.0,dodge,caravan,good,6 cylinders,gas,109100.0,clean,automatic,,fwd,mid-size,van,white,https://images.craigslist.org/00Q0Q_9vSXbmQvuyKz_0CI0t2_600x450.jpg,Extremely clean 3 row caravan with low miles.  Tires have a lot of life left.  One owner.  3.3 Ltr with new timing belt and water pump.  Great for a family.  Text or call Ralph at 505 two seven zero 8610,,nm,35.1759,-106.6015,2021-04-30T18:55:29-0600
7316673353,https://boston.craigslist.org/gbs/ctd/d/plaistow-2017-ford-250-f250-250-super/7316673353.html,boston,https://boston.craigslist.org,41990,2017.0,ford,f-250,,,other,27366.0,clean,automatic,1FT7X2B6XHEC35740,4wd,,pickup,silver,https://images.craigslist.org/00o0o_aGHAZqyugfQz_0kE0fu_600x450.jpg,"2017 Ford F-250 F250 F 250 Super Duty Super Duty - Single Rear Wheel     Offered by: DIESEL WORLD TRUCK SALES AND SERVICE — (603) 952-3386 — $41,990       DIESEL WORLD TRUCK SALES AND SERVICE    Year: 2017 Make: Ford Model: F-250 Super Duty Series: Super Duty - Single Rear Wheel VIN: 1FT7X2B6XHEC35740 Stock #: 3768AR Condition: Used Mileage: 27,366  Exterior: SILVER Interior: Unspecified Body: Pickup Truck Transmission: Automatic 6-Speed Engine: 8 V8 Drivetrain: 4wd     We are located near the NH/Mass border, at 87 Plaistow Rd. (Route 125), Plaistow NH, 03865. (Across The Tractor Supply Store.)  NOTE: Looking to sell your diesel truck; CALL US FIRST!! We are always looking for clean used vehicles!!   DIESEL TRUCKS ARE OUR MAIN FOCUS! WE CARRY A WIDE RANGE OF CLEAN PRE-OWNED CHEVY, CHEVROLET, DODGE, FORDS, GMC, HINO, RAM, TOYOTA, NISSAN AND MITSUBISHI FUSO DIESEL (DURAMAX + CUMMINS + POWERSTROKE) WE SERVICE WHAT WE SELL. PLEASE MENTION VEHICLE'S STOCK # WITH ANY INQUIRY.  BESIDE PICKUP TRUCKS, WE ALSO CARRY DUMP TRUCKS, BOX TRUCKS, FLAT BEDS, PANEL TRUCKS, TOW TRUCKS, UTILITY TRUCKS AND CUTAWAY TRUCKS.  We have many trucks with SNOW PLOWS!       More vehicle details: diesel-world-truck-and-auto-sales.hammerwebsites.net/v/IR1ye1Pu     Address: 87 Plaistow Rd Plaistow, NH 03865   Phone: (603) 952-3386     Website: www.dieselworldtrucksales.com      📲 ☎️ Call or text (603) 952-3386 for quick answers to your questions about this Ford F-250 Super Duty Your message will always be answered by a real human — never an automated system.     Disclaimer: DIESEL WORLD TRUCK SALES AND SERVICE will never sell, share, or spam your mobile number. Standard text messaging rates may apply.       2017 Ford F-250 Super Duty Super Duty - Single Rear Wheel   e0f3184fd99540f28ea408e136c421d4",,ma,42.834977,-71.107791,2021-05-04T09:36:03-0400
7307320242,https://fairbanks.craigslist.org/ctd/d/fairbanks-2020-chevrolet-silverado-wd/7307320242.html,fairbanks,https://fairbanks.craigslist.org,39999,2020.0,chevrolet,silverado 1500,,8 cylinders,gas,27505.0,clean,automatic,1GCRYDED8LZ153731,4wd,,truck,black,https://images.craigslist.org/00m0m_2abc8KYczhXz_0ak06G_600x450.jpg,"2020 Chevrolet Silverado 1500 4WD Double Cab 147 LT -- (907) 331-0961 -- $39,999 Call Us: (907) 331-0961  Or Text Us: (907) 312-2475 Dealership Information:   Chevrolet Buick GMC of Fairbanks Phone Number: (907) 331-0961. For the quickest response, you can TEXT us! TEXT (907) 312-2475 now! Address: 3300 S Cushman St. Fairbanks, AK 99701   Vehicle Information:   2020 Chevrolet Silverado 1500 4WD Double Cab 147 LT  Price:  $39,999     Year:  2020*       Make:  Chevrolet*       Model:  Silverado 1500*       Series:  4WD Double Cab 147 LT*       Body Style:  Truck*     Stock Number:  LZ153731A     VIN:  1GCRYDED8LZ153731     Mileage:  27,505     Engine:  8 Cylinder Engine     Transmission:  AUTOMATIC     Exterior Color:  BLACK*     Interior Color:  JET BLACK*        For more details, pictures and information, Paste the link below into your browser:                  http://aswt.co/datro                          Below are a few of the options you will find on this vehicle:      Truck*    4-Wheel ABS    4-Wheel Disc Brakes    4x4    8 Cylinder Engine    8-Speed A/T    AM/FM Stereo    Adjustable Steering Wheel    Aluminum Wheels    Apple CarPlay    Auxiliary Pwr Outlet    Back-Up Camera    Cloth Seats    Cruise Control    Daytime Running Lights    Driver Air Bag    Electronic Stability Control    Front Floor Mats    Front Tow Hooks    Gasoline Fuel    Heated Mirrors    Keyless Entry    MP3 Player    Onboard Communications System    Pass-Through Rear Seat    Passenger Air Bag    Power Door Locks    Power Driver Mirror    Power Steering    Power Windows    Privacy Glass    Rear Air    Rear Head Air Bag    Side Head Air Bag    Smart Device Integration    Split Bench Seat    Steering Wheel Controls    Tire Pressure Monitoring System    Tires - Front All-Season    Tires - Rear All-Season    To find out more about this vehicle, please call us at (907) 331-0961. For the quickest response, you can TEXT us! TEXT (907) 312-2475 now!  -or-         Paste the link below into your browser to get more detailed information:                  http://aswt.co/datro                          Call us today and mention that you heard about this vehicle on Craigslist!  Chevrolet Buick GMC of Fairbanks Phone Number: (907) 331-0961. For the quickest response, you can TEXT us! TEXT (907) 312-2475 now!    Additional Vehicle Information:    EPA 22 MPG Hwy/16 MPG City! LT trim. Rear Air, 4x4, Back-Up Camera, WiFi Hotspot, Onboard Communications System, Turbo Charged Engine, ENGINE, 5.3L ECOTEC3 V8, AUDIO SYSTEM, CHEVROLET INFOTAINMENT.. Aluminum Wheels. READ MORE!======KEY FEATURES INCLUDE: 4x4, Rear Air, Back-Up Camera, Turbocharged, Onboard Communications System, Aluminum Wheels, WiFi Hotspot Privacy Glass, Keyless Entry, Steering Wheel Controls, Heated Mirrors, Electronic Stability Control. ======OPTION PACKAGES: ENGINE, 5.3L ECOTEC3 V8 (355 hp [265 kW] @ 5600 rpm, 383 lb-ft of torque [518 Nm] @ 4100 rpm); featuring all-new Dynamic Fuel Management that enables the engine to operate in 17 different patterns between 2 and 8 cylinders, depending on demand, to optimize power delivery and efficiency, TRANSMISSION, 8-SPEED AUTOMATIC, ELECTRONICALLY CONTROLLED with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking (STD), AUDIO SYSTEM, CHEVROLET INFOTAINMENT 3 SYSTEM 8 diagonal color touchscreen, AM/FM stereo. Additional features for compatible phones include: Bluetooth audio streaming for 2 active devices, voice command pass-through to phone, Apple CarPlay and Android Auto capable. (STD). Chevrolet LT with BLACK exterior and JET BLACK interior features a 8 Cylinder Engine with 310 HP at 5600 RPM*. ======EXPERTS ARE SAYING: AutoCheck One Owner ======OUR OFFERINGS: Chevrolet Buick GMC of Fairbanks sells new, certified pre-owned and used cars, trucks and SUVs in Fairbanks, Alaska. We offer financing options and incentives for all North Star Borough Chevrolet, Buick and GMC customers. Our inventory includes the most popular Chevy models, with always plenty in stock to choose from. Schedule a test drive at Chevrolet Buick GMC of Fairbanks today!  Plus tax, title and license.  Prices include $200 dealer doc fee. See dealer for Stock Numbers.  Price contains all applicable dealer incentives and non-limited factory rebates. You may qualify for additional rebates; see dealer for details.2020, 20, '20, Chevrolet, Chevy, Silverado 1500, Silverado1500, Silverado-1500, 4WD Double Cab 147 LT, Truck, Pickup Truck, Chevrolet Buick GMC of Fairbanks, *Chevrolet* *Buick* *GMC* *of* *Fairbanks*, ~as3616_cl415~Powered by AutoSweet | www.autosweet.com",,ak,64.81552,-147.71293,2021-04-15T10:35:01-0800
7316305717,https://dallas.craigslist.org/ndf/ctd/d/dallas-2011-bmw-x5-awd-v6-twin/7316305717.html,dallas / fort worth,https://dallas.craigslist.org,13650,2011.0,bmw,x5,excellent,6 cylinders,diesel,118000.0,clean,automatic,5UXZW0C52BL656813,4wd,,,grey,https://images.craigslist.org/00404_hW0BjqtSg1dz_0CI0t2_600x450.jpg,"$$ Weekly Sale $$  This vehicle is 2 owner in mint condition. Loaded up with all option .   Runs and drives very smoothly with good tires . Well maintained, fully detailed / shampooed. It is a non-smoker.  NO buddy damage nor ugly interior. It is a must see!!  Original clean title .. Vehicle history report is available.   Average annual mileage is 8250 miles. LOW MILEAGE !  (( Cash or bring your Master Card and Visa welcome )).    We may accept your trade in.   Business Hours : Please call for AVAILABILTY and appointment.   Office: 972-243-9811  Cell: 214-228-5688   You're welcome to read our Google reviews . Auto Starlight.  We have more quality vehicles. Please check our inventory: www.autostarlight.com  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ -- Dear valued customer, A top priority of ours is - and always will be - the safety of our customers, including you. • Frequently cleaning/disinfecting all vehicles: wiping down all commonly touched areas such as, door handles, steering wheel, gear shift, entertainment system. • Upholding our high cleaning standards within our dealership office: to minimize the risk of passing germs around while you are in our office.",,tx,32.86648,-96.887434,2021-05-03T12:43:09-0500
7310917989,https://mattoon.craigslist.org/ctd/d/mattoon-2018-bmw-series-430i/7310917989.html,mattoon-charleston,https://mattoon.craigslist.org,34990,2018.0,bmw,4 series 430i convertible 2d,good,,gas,39650.0,clean,other,WBA4Z1C5XJEC59359,rwd,,other,black,https://images.craigslist.org/00b0b_letHpG3bOaJz_0gw0co_600x450.jpg,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, we’re providing touchless delivery that make all aspects of our process even safer. Now, you can get the car you want, and trade in your old one, while avoiding person-to-person contact with our friendly advocates. There are some things that can’t be put off. And if buying a car is one of them, know that we’re doing everything we can to keep you keep moving while continuing to put your health safety, and happiness first. Vehicle Stock# 2000957943📱 Want to instantly check this car’s availability? Call us at  844-302-4959Just text that stock number to 855-976-4304 or head to http://www.carvanaauto.com/7091494-74638 and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/7091494-74638Looking for more cars like this one? We have 99 BMW 4 Series in stock for as low as $17990!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:http://www.carvanaauto.com/7091494-74638NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING, TRADE INS WELCOME: We’re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We’ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/7091494-74638COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won’t list here (we wash, clean, buff, paint, polish, wax, seal), but trust us that when your car arrives, it’s going to look sweet.Vehicle Info for Stock# 2000957943Trim: 430i Convertible 2D ConvertibleMileage: 39k milesExterior Color: BlackInterior Color: BLACKEngine: 2.0L Turbo I4 248hp 258ft. lbs.Drive: rwdTransmission: VIN: WBA4Z1C5XJEC59359Dealer Disclosure: Price excludes tax, title, and registration (which we handle for you).Disclaimer: You agree that by providing your phone number, Carvana, or Carvana’s authorized representatives*, may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase, for marketing/sales purposes, or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this BMW 4 Series, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 844-302-4959*Including, but not limited to, Bridgecrest Credit Company, GO Financial and SilverRock Automotive.*BMW* *4* *Series* *i* *2* *BMW* *4* *Series* *i2* *BMW* *4* *Series* *ix* *BMW* *4* *Series* *i* *x* *Rear* *Wheel* *drive* *Coupe* *BMW* *4* *Series* *All-* *Wheel* *Drive* *Convertible* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",,il,39.47,-88.36,2021-04-22T12:10:47-0500
7304375524,https://lacrosse.craigslist.org/ctd/d/la-crosse-2008-buick-lucerne-cxl/7304375524.html,la crosse,https://lacrosse.craigslist.org,4680,2008.0,buick,lucerne,,,gas,162000.0,clean,automatic,,,,,,https://images.craigslist.org/00w0w_cpKyc0vSq7Uz_0gw0co_600x450.jpg,"2008 Buick Lucerne CXL 3.8 l  -  6 cylinder Automatic transmission Looks and drives great Extra clean and ready to go 162,000 miles Arden's Auto Sales  Call Arden 608 780 0159",,wi,43.801736,-91.245876,2021-04-09T15:55:23-0500
7308035999,https://hartford.craigslist.org/ctd/d/east-windsor-2003-jeep-grand-cherokee/7308035999.html,hartford,https://hartford.craigslist.org,1988,2003.0,jeep,grand cherokee,,,gas,228263.0,clean,automatic,1J4GW48S23C578916,4wd,,SUV,blue,https://images.craigslist.org/00r0r_98DyNlCFQiNz_0ew0aT_600x450.jpg,"2003 Jeep Grand Cherokee 4dr Laredo 4WD     Offered by: CT Car Co LLC — (860) 852-4629  — $1,988       CT Car Co LLC    Year: 2003 Make: Jeep Model: Grand Cherokee Series: 4dr Laredo 4WD  VIN: 1J4GW48S23C578916  Stock #: 578916 Condition: Used Mileage: 228,263  MPG: 15 city / 20 highway  Exterior: Blue  Body: Sport Utility  Transmission: Automatic  Engine: 4 Straight 6 Cylinder Engine  Drivetrain: 4wd     🥇🏁🥇🏁🥇🏁🥇🏁  CT Car Co LLC	 🏁🥇🏁🥇🏁🥇🏁🥇🏁  📲 ☎️️ CALL OR TEXT US (860) 852-4629	 📲 ☎️️  👪 FAMILY OWNED AND OPERATED!  💜 FRIENDLY, NO PRESSURE STAFF!  🚗 QUALITY VEHICLES AT WHOLESALE PRICES!  💥 FOR MORE ADS BY THIS DEALER GO TO:  https://www.ctcarco.com/  🥇🏁🥇🏁🥇🏁🥇🏁 CT Car Co LLC	🏁🥇🏁🥇🏁🥇🏁🥇🏁  📲 ☎️️ CALL OR TEXT US (860) 852-4629	📲 ☎️️   More vehicle details: ct-car-co-llc.hammerwebsites.net/v/T-NJ9-qS  Address: 263 Main St East Windsor, CT 06088 Phone: (860) 852-4629  Website: www.ctcarco.com/      📲 ☎️ Call or text (860) 852-4629 for quick answers to your questions about this Jeep Grand Cherokee Your message will always be answered by a real human — never an automated system.     Disclaimer: CT Car Co LLC will never sell, share, or spam your mobile number. Standard text messaging rates may apply.       2003 Jeep Grand Cherokee 4dr Laredo 4WD  1a337bc443e1457493a0089ed0ab7f13",,ct,41.915593,-72.61482,2021-04-16T20:21:27-0400
7315107423,https://dallas.craigslist.org/dal/ctd/d/addison-2019-acura-mdx-online/7315107423.html,dallas / fort worth,https://dallas.craigslist.org,37879,2019.0,acura,mdx,,,gas,33193.0,clean,automatic,5J8YD4H37KL000531,4wd,,SUV,white,https://images.craigslist.org/00f0f_hc0wUaYRpi6z_0jm0cR_600x450.jpg,"2019 Acura MDX     Offered by: Dallas Auto Finance by Dallas Lease Returns Over 400 Vehicles - *Bad Credit* OK!! — (214) 347-7643 — $37,879       Dallas Auto Finance by Dallas Lease Returns Over 400 Vehicles - *Bad Credit* OK!!    Year: 2019 Make: Acura Model: MDX  VIN: 5J8YD4H37KL000531 Stock #: 000531 Condition: Used Mileage: 33,193 MPG: 19 city / 26 highway Exterior: White Interior: Black Body: SUV Transmission: Automatic Engine: 3.5L 6 Cylinders Drivetrain: All Wheel Drive     ⭐    BAD CREDIT    ✍️   ITIN OK   ✍️   BK OK   ✍️   NO CREDIT→NO PROBLEM   ⭐  *************************************************************************   ********💥DEALERRATER TEXAS USED CAR DEALER OF THE YEAR 💥*********     ****************GET APPROVED ONLINE OR VIA PHONE*******************  *************************************************************************  ✅Search our pre-owned inventory www.DallasAutoFinance.com  ✅Instant Online Approvals @  www.DallasAutoFinance.com  ✅Value your Trade-in online  @ www.DallasAutoFinance.com  ✅  Call or Text (214) 347-7643  ✅  ITIN OK ✅  BK OK ✅  REPO OK ✅  ~ Trade-Ins Welcome! ~  Check Out More Inventory At:  ↪ https://www.dallasautofinance.com/cars-for-sale  2019 Acura MDX        More vehicle details: dallasautofinance-com.hammerwebsites.net/v/Tr5cFGDe     Address: 14335 Inwood Rd Dallas, TX 75244   Phone: (214) 347-7643     Website: www.dallasautofinance.com      📲 ☎️ Call or text (214) 347-7643 for quick answers to your questions about this Acura MDX Your message will always be answered by a real human — never an automated system.     Disclaimer: Dallas Auto Finance by Dallas Lease Returns Over 400 Vehicles - *Bad Credit* OK!! will never sell, share, or spam your mobile number. Standard text messaging rates may apply. *Bad Credit Auto Financing* *Instant Approvals* *Bad Credit OK*ITIN OK**      2019 Acura MDX    adc1471c2de243efbae10e81d27dd876",,tx,32.946016,-96.829355,2021-04-30T19:05:31-0500
